4.13,4.0797,3.9917,4.069,4.02365,4.04185,4.03567,4.12705,4.05525,3.92549,3.93128,3.99125,3.984,3.9732,4.04602,4.15882,4.10287,4.11899,4.10704,4.14834,4.22847,4.3061,4.22017,4.10553,4.1207,4.12084,4.19445,4.2484,4.22999,4.13429,4.08855,4.10535,4.22058,4.2158,4.21356,4.13232,4.01751,4.04518,3.96337,4.02336,3.96888,3.95287,4.00651,4.0802,4.07069,4.09634,4.18085,4.18943,4.29042,4.37459,4.39768,4.37364,4.44125,4.47301,4.48843,4.4619,4.46501,4.55389,4.58838,4.72644,4.68416,4.7099,4.70338,4.70044,4.67639,4.66763,4.68362,4.6292,4.5815,4.54735,4.54126,4.58468,4.59637,4.61797,4.68946,4.64344,4.59652,4.53138,4.5376,4.45324,4.46129,4.4537,4.44977,4.48321,4.41296,4.39232,4.4674,4.52109,4.52327,4.5733,
4.13,4.08454,4.11671,4.13446,4.16105,4.24034,4.27634,4.40401,4.38297,4.41943,4.36662,4.32943,4.45241,4.60203,4.68703,4.61031,4.6428,4.66672,4.77481,4.83795,4.76485,4.78977,4.81808,4.81209,4.80568,4.76736,4.83049,4.74388,4.65897,4.56755,4.49695,4.38797,4.46209,4.61059,4.57913,4.70206,4.60166,4.51308,4.50372,4.46064,4.444,4.44113,4.66036,4.65166,4.62404,4.57804,4.65742,4.58117,4.51898,4.34711,4.24828,4.2261,4.27237,4.18539,4.30777,4.27064,4.2055,4.33761,4.30349,4.26992,4.3673,4.40899,4.47469,4.51102,4.42707,4.4636,4.4233,4.41653,4.3294,4.33157,4.255,4.21131,4.15814,4.09242,4.14371,4.23127,4.23837,4.35489,4.31991,4.38755,4.40847,4.37842,4.17919,4.18521,4.11526,3.94509,3.95154,4.00655,3.99714,4.03772,
4.13,4.13782,4.04165,4.10184,4.01148,4.04664,4.00802,4.00269,3.9606,4.02494,4.0524,4.12765,4.19742,4.12107,3.99268,3.82522,3.87411,4.03958,4.14073,4.07359,4.05413,4.06335,4.10992,4.21785,4.18947,4.22799,4.29787,4.21133,4.27632,4.28664,4.22146,4.18433,4.1815,4.18167,4.34366,4.43,4.44098,4.48253,4.41595,4.45964,4.39992,4.33323,4.40301,4.35424,4.39545,4.37029,4.32101,4.26147,4.23947,4.19616,4.15483,4.05864,3.9591,3.92754,3.94873,3.93953,3.93023,3.95781,3.98805,3.94165,3.96077,3.9382,4.01425,3.91591,3.95555,3.97598,4.00016,4.06892,3.99007,4.00815,4.01807,4.10605,4.08441,4.10943,4.06831,4.08146,4.06438,4.11426,4.04205,4.07764,4.04253,4.1211,4.21773,4.19996,4.18443,4.25997,4.26291,4.24103,4.36026,4.43564,
4.13,4.06674,4.00492,3.98961,4.06745,4.1443,4.18539,4.19343,4.20968,4.19346,4.07958,4.01863,4.00424,4.03424,4.08922,4.04311,4.04205,4.14145,4.08408,4.08484,4.1258,4.15878,4.14155,4.11792,4.0872,4.10129,4.0777,4.08316,4.09056,4.18209,4.16446,4.18159,4.24489,4.22571,4.34618,4.33428,4.38199,4.33467,4.33211,4.21321,4.32853,4.27714,4.3115,4.29923,4.23821,4.1973,4.21705,4.13652,4.08518,4.04551,3.9782,3.95059,4.00085,3.99258,3.91829,3.93797,3.87593,3.83578,3.76373,3.7611,3.80519,3.80535,3.9426,3.90003,3.83768,3.99755,3.99048,3.84657,3.82843,3.7627,3.72109,3.78971,3.83575,3.77643,3.75829,3.83329,3.88656,3.8985,3.90606,4.01333,3.93667,3.96382,3.98012,3.97317,3.90613,3.86301,3.83754,3.74992,3.79067,3.75453,
4.13,4.02522,3.94453,3.87453,3.79701,3.74904,3.64013,3.59321,3.63631,3.60337,3.5175,3.46292,3.34698,3.38938,3.34018,3.40411,3.40229,3.42433,3.47166,3.40308,3.32089,3.31477,3.31182,3.21864,3.15865,3.12555,3.10011,3.1337,3.19698,3.23861,3.3169,3.33407,3.3157,3.3769,3.43498,3.40126,3.29476,3.24391,3.22289,3.28089,3.23668,3.27185,3.16442,3.05801,3.0317,3.03815,2.97277,2.9477,2.87014,2.86769,2.83583,2.89961,2.8179,2.85427,2.87066,2.90195,2.887,2.89679,2.94354,2.97684,2.86782,2.87472,2.97179,2.97219,3.01946,3.00701,3.01372,3.05547,3.08341,3.16731,3.16503,3.19447,3.20114,3.15614,3.13454,3.11351,3.0235,3.01701,3.05875,3.06179,2.98539,2.98705,3.00316,3.04553,3.08181,2.97143,3.02534,2.99578,3.00619,2.97102,
4.13,4.09871,4.22613,4.21578,4.26645,4.25932,4.2781,4.18421,4.22868,4.31113,4.2315,4.26056,4.15059,4.28429,4.37457,4.42131,4.33047,4.20809,4.17485,4.19063,4.19494,4.14303,4.12532,4.21085,4.22397,4.29719,4.28177,4.14672,4.11234,4.06571,3.99062,4.02593,3.93255,3.79393,3.72341,3.80787,3.83042,3.75705,3.81592,3.82078,3.84426,3.82987,3.72259,3.71389,3.82988,3.8561,3.83614,3.72435,3.72064,3.77927,3.63355,3.58365,3.47667,3.33575,3.27515,3.27446,3.33981,3.22742,3.16758,3.26199,3.25839,3.36704,3.32097,3.31214,3.28215,3.2115,3.09668,3.11299,3.11099,3.22601,3.1985,3.15624,3.13242,3.07047,3.07467,3.04571,3.06053,3.08407,2.99981,3.0614,3.08806,3.05513,3.04336,3.0092,3.10656,3.10627,3.03031,3.11731,3.10881,3.08075,
4.13,4.12627,4.18641,4.25252,4.24081,4.4468,4.43907,4.49237,4.53035,4.36955,4.32087,4.2012,4.14117,4.05153,4.02405,3.89533,3.90671,3.83305,3.84454,3.78501,3.84365,3.8153,3.79694,3.76203,3.73626,3.69975,3.69067,3.64556,3.46633,3.58411,3.50281,3.359,3.37551,3.38023,3.33431,3.41279,3.40543,3.4102,3.49744,3.44409,3.471,3.54075,3.51634,3.47226,3.5268,3.51448,3.62251,3.59749,3.60473,3.60322,3.595,3.71868,3.76357,3.81406,3.91826,3.89755,4.00921,3.9352,3.95386,3.87614,3.9129,3.86013,3.8555,3.84988,3.80236,3.91099,3.86246,3.80961,3.91365,3.92141,3.93817,4.05187,4.02971,4.01606,4.20633,4.15407,4.15329,4.17635,4.32929,4.37077,4.20055,4.11827,4.0867,4.10527,4.21688,4.20994,4.21021,4.09938,4.17194,4.15821,
4.13,4.09766,4.07004,4.05832,4.02174,4.06944,4.03901,3.95995,3.94401,4.01612,4.02427,4.05618,3.97153,3.92785,3.95729,3.92481,3.95993,3.95051,3.98163,3.99854,4.05507,3.9528,3.92125,3.92481,3.97368,4.00415,3.93336,4.0121,4.03724,3.98552,4.04087,4.02183,4.12475,4.06867,4.04817,4.05353,4.08676,4.0493,4.14849,4.22016,4.23443,4.31152,4.37559,4.36874,4.47123,4.48095,4.45688,4.42047,4.35413,4.27771,4.34029,4.25804,4.31049,4.18663,4.16077,4.22258,4.29708,4.37423,4.32779,4.27533,4.28097,4.42845,4.39426,4.38605,4.42977,4.46479,4.53346,4.41525,4.35919,4.25953,4.36491,4.3316,4.22861,4.23016,4.28529,4.29746,4.20086,4.27486,4.28456,4.24695,4.22054,4.18129,4.27004,4.18763,4.26537,4.21223,4.15727,4.19088,4.07882,4.01368,
4.13,4.1262,4.19646,4.15568,4.03441,3.94671,3.98844,3.99307,3.97518,4.04535,4.06257,4.0422,4.16465,4.12689,4.0567,4.10658,4.06789,4.06339,4.17981,4.25459,4.35231,4.33501,4.29878,4.35087,4.36133,4.26177,4.21518,4.14845,4.15964,4.20719,4.24317,4.19451,4.18004,4.0797,4.10755,4.06197,4.04621,3.94087,3.8411,3.71675,3.70176,3.8219,3.79671,3.84949,3.89484,3.77267,3.77624,3.80807,3.88042,3.90523,4.02374,4.01112,4.05904,3.99969,4.13808,4.20451,4.12914,4.20366,4.2785,4.3599,4.26603,4.25949,4.27482,4.36618,4.31951,4.42906,4.53652,4.52777,4.45831,4.48099,4.42647,4.29593,4.36608,4.45638,4.39696,4.39211,4.33489,4.48917,4.35908,4.33301,4.38188,4.3,4.22492,4.18784,4.08039,3.99397,3.93102,3.9607,3.85698,3.83793,
4.13,4.17855,4.12504,4.01169,4.06763,4.13041,4.09076,4.12433,4.13706,4.08475,4.25491,4.12465,4.141,4.13622,4.20516,4.07641,3.97113,3.97441,3.92361,3.85438,3.87338,3.89905,3.88293,3.92255,3.90136,3.80081,3.84573,3.79415,3.79748,3.87174,3.93979,4.13196,4.19194,4.25704,4.31037,4.44899,4.50117,4.51034,4.47116,4.52123,4.55734,4.47224,4.4337,4.36098,4.45058,4.45711,4.55541,4.56447,4.51979,4.58831,4.53774,4.55688,4.64583,4.77398,4.70188,4.66719,4.71309,4.7828,4.72534,4.56099,4.5434,4.48483,4.4913,4.40217,4.31713,4.27406,4.26408,4.24761,4.16142,4.13561,4.06973,4.10793,4.10114,4.02396,3.98506,3.9143,3.85125,3.89276,3.87087,3.90277,3.92866,3.94385,3.87969,3.84409,3.94636,3.86276,3.78968,3.89296,3.86928,3.87953,
4.13,4.12585,4.11536,4.09378,4.08948,4.11933,4.1153,4.12925,4.07926,4.11383,4.21448,4.13598,4.09236,4.06678,4.00214,4.11999,4.14508,4.21039,4.22805,4.26764,4.24651,4.2154,4.18799,4.05354,3.86954,3.91238,3.92307,3.95417,3.95867,3.94206,3.94315,3.97781,3.99781,4.00205,4.08474,4.24196,4.23666,4.27584,4.21198,4.23226,4.31297,4.32134,4.40576,4.58376,4.47865,4.57796,4.61228,4.49791,4.46278,4.43631,4.42939,4.44544,4.3716,4.29586,4.22595,4.21298,4.30239,4.32065,4.30933,4.33411,4.26886,4.32963,4.35776,4.33078,4.40108,4.43909,4.41735,4.38326,4.36978,4.40667,4.42206,4.42455,4.36589,4.33542,4.362,4.29161,4.33932,4.33455,4.24627,4.33446,4.36192,4.38748,4.29298,4.32522,4.31288,4.24837,4.24035,4.28185,4.2945,4.3946,
4.13,4.20509,4.17973,4.27048,4.24778,4.15607,4.02283,4.17973,4.21196,4.26305,4.22075,4.14038,4.12133,4.16256,4.23714,4.30987,4.28552,4.30377,4.38871,4.43456,4.35826,4.36211,4.45284,4.50746,4.3997,4.25537,4.21895,4.09715,4.01484,3.96887,3.92924,3.9515,3.98919,4.07303,4.09872,4.15818,4.17122,4.22632,4.2196,4.17582,4.15209,4.02675,4.16712,4.16682,4.2588,4.2177,4.26469,4.16442,4.06857,4.09616,4.01742,3.97721,3.88599,3.93273,3.95757,3.88445,3.94664,3.90248,3.82975,3.85379,3.80052,3.79575,3.79043,3.79636,3.7744,3.66531,3.74109,3.77613,3.75133,3.72567,3.77834,3.76454,3.82391,3.7948,3.84917,3.85306,3.83051,3.80626,3.89899,3.8648,3.84336,3.80039,3.83018,3.93228,4.01612,3.98873,3.93531,3.98625,4.02318,4.03575,
4.13,4.20441,4.16154,4.19894,4.16807,4.32738,4.3196,4.35789,4.3741,4.55698,4.54042,4.38843,4.38349,4.4512,4.39473,4.31467,4.35229,4.31007,4.38104,4.35685,4.20515,4.33703,4.29753,4.23326,4.31845,4.38121,4.45997,4.49489,4.37923,4.37976,4.36216,4.35758,4.25855,4.20793,4.27814,4.22988,4.22033,4.22823,4.19911,4.12505,4.02388,3.92284,3.92434,3.92943,3.88479,3.89237,3.82978,3.81513,3.70289,3.68525,3.82474,3.79275,3.89173,3.95617,3.89534,3.88746,3.89657,3.96398,4.03087,4.09989,4.2356,4.23949,4.18905,4.17914,4.13658,4.11026,4.08036,4.08704,3.99826,4.08268,4.10003,4.00071,3.96777,3.90944,3.84046,3.80843,3.82679,3.8734,3.9659,4.0436,3.95397,3.99523,4.08835,4.10123,3.99795,4.03787,4.01654,4.03532,4.01117,4.05897,
4.13,4.08201,4.14333,4.16491,4.23431,4.2426,4.26585,4.25666,4.31246,4.36619,4.38032,4.40537,4.41341,4.47236,4.55055,4.50564,4.51761,4.54014,4.47504,4.46842,4.45724,4.4615,4.4579,4.38907,4.43591,4.54266,4.51448,4.49728,4.45412,4.4351,4.43055,4.3731,4.38476,4.46594,4.44692,4.52578,4.56104,4.67626,4.69515,4.71392,4.76864,4.77699,4.78659,4.69592,4.58271,4.60162,4.69203,4.70719,4.61771,4.68004,4.75406,4.87044,4.96218,4.90176,4.90979,4.93685,4.9547,4.94136,4.90791,4.99516,4.87708,4.80583,4.84306,4.77262,4.71838,4.67571,4.62306,4.71234,4.67517,4.74005,4.71265,4.75765,4.64897,4.66525,4.64808,4.6633,4.5146,4.4227,4.36878,4.39837,4.40337,4.32626,4.46079,4.66531,4.6544,4.67041,4.65202,4.66527,4.66828,4.5494,
4.13,4.22208,4.10064,4.13316,4.09456,4.02385,3.94415,4.02339,4.04592,4.03602,4.01674,3.9994,3.90916,3.81286,3.70043,3.7038,3.76133,3.82276,3.8653,3.99073,3.99383,3.9581,3.88663,3.79993,3.85598,3.85952,3.83669,3.7575,3.73657,3.71757,3.73423,3.70325,3.65216,3.75467,3.81769,3.76435,3.72095,3.69119,3.63757,3.64354,3.70943,3.68377,3.61727,3.61799,3.67417,3.56476,3.49623,3.62466,3.62166,3.62412,3.59207,3.61958,3.51394,3.45977,3.44846,3.42803,3.41286,3.50156,3.42642,3.35595,3.4431,3.43085,3.48842,3.36651,3.39769,3.34512,3.40966,3.41684,3.42353,3.3982,3.49114,3.40706,3.43793,3.42636,3.4901,3.54611,3.61271,3.57686,3.63121,3.71745,3.76101,3.79366,3.85484,3.8457,3.74336,3.89092,3.75649,3.66377,3.65582,3.68657,
4.13,4.12515,4.16386,4.24179,4.26897,4.08676,4.04538,4.12198,4.10133,4.05483,4.06429,4.10405,4.0791,3.97385,3.89142,3.77385,3.69152,3.73562,3.74252,3.68147,3.79566,3.73853,3.74068,3.78618,3.95617,3.8672,3.85807,3.84856,3.79796,3.79276,3.77963,3.75783,3.75616,3.75733,3.84418,3.861,3.76791,3.76185,3.82852,3.8444,3.85188,3.88673,3.79567,3.75191,3.79035,3.79847,3.86572,3.95985,3.91892,3.91237,3.81688,3.81009,3.85563,3.89339,3.91442,3.81689,3.79114,3.80123,3.8658,3.85626,3.8558,3.84554,3.91206,3.90995,3.77758,3.78119,3.81834,3.82243,3.87644,3.87104,3.86577,3.84138,3.91388,3.84136,3.84897,3.82476,3.82397,3.76436,3.65278,3.61754,3.57297,3.57197,3.60868,3.6445,3.61637,3.5683,3.59587,3.52743,3.55873,3.60813,
4.13,4.12645,4.17276,4.20819,4.22529,4.28162,4.26002,4.2182,4.20335,4.19378,4.19839,4.18112,4.13101,4.04796,4.06163,4.03375,4.02452,4.02235,4.06371,4.06714,4.13773,4.07097,4.02063,4.14331,4.15391,4.10876,4.09285,4.05693,3.9858,4.01811,3.99822,4.04711,4.01059,4.01039,3.95686,3.94435,4.01993,4.0455,4.24249,4.13415,4.14743,4.11027,4.04773,3.98446,3.98503,4.11987,4.16526,4.10599,4.10888,3.94721,3.89098,3.86352,3.69659,3.68476,3.65659,3.64081,3.58806,3.61184,3.60752,3.60665,3.69681,3.70098,3.73334,3.71102,3.68836,3.72532,3.80749,3.77466,3.72444,3.78294,3.79455,3.76072,3.65319,3.65658,3.66455,3.58357,3.53092,3.50044,3.47551,3.4414,3.38372,3.45257,3.4605,3.43482,3.43959,3.4388,3.47141,3.54406,3.58358,3.55453,
4.13,4.03063,3.97282,3.93676,3.88851,3.95247,3.85605,3.93591,4.00445,4.02119,3.9953,4.00128,4.10792,4.19395,4.10895,4.01476,4.04781,4.09556,4.021,3.91696,3.94456,3.97605,4.10001,4.14525,4.1709,4.12301,4.06302,4.1997,4.24666,4.2203,4.34506,4.37627,4.28179,4.33975,4.29148,4.3231,4.41912,4.33999,4.28781,4.30478,4.34543,4.17987,4.21651,4.15251,4.12132,4.11426,4.13632,4.0694,4.22581,4.1489,4.06526,4.02989,3.99699,4.07925,4.14726,4.19348,4.19327,4.09423,4.10491,4.07233,4.0351,3.96595,3.88811,3.84028,3.87728,3.8387,3.82611,3.83478,3.905,3.95234,4.04486,4.05654,3.94821,3.9614,3.94349,3.871,3.7865,3.80328,3.90121,3.91194,3.93319,3.81396,3.77464,3.72844,3.81134,3.82402,3.87037,3.79406,3.80425,3.83704,
4.13,4.09119,4.00243,3.96217,4.07361,4.04201,3.98654,4.04987,4.12011,4.1314,4.14977,4.11327,4.126,4.21195,4.1736,4.25124,4.23507,4.35097,4.30601,4.27523,4.18541,4.10965,3.97557,3.91463,3.88199,3.82969,3.90822,3.86628,3.99192,3.94454,4.03966,4.07173,4.00729,3.93856,4.01531,4.08984,3.97259,3.98715,4.03977,3.94875,3.97433,4.03205,4.01401,3.99627,4.0114,4.08209,4.06613,4.00037,4.0437,3.98192,3.94933,4.02894,4.0171,4.02553,3.97271,3.9914,4.00511,3.95208,3.96335,4.0163,3.9603,3.9904,3.97937,3.9779,3.90145,3.92889,3.85912,3.92654,3.92189,3.96701,3.96452,4.00612,3.9198,3.96618,3.95582,3.99856,4.0369,4.0331,4.08053,4.07128,4.11169,4.10656,4.11487,4.07883,4.08831,4.02272,4.02239,3.9896,3.99132,3.98792,
4.13,4.17237,4.18789,4.24823,4.32959,4.3606,4.36314,4.33549,4.3556,4.39108,4.42748,4.39795,4.37353,4.38006,4.51365,4.35263,4.2676,4.24948,4.25205,4.34353,4.40231,4.31614,4.35105,4.40306,4.34921,4.31727,4.28817,4.34193,4.29502,4.29581,4.29874,4.26536,4.20127,4.13283,4.11424,4.17445,4.2275,4.3099,4.35366,4.47325,4.44212,4.44084,4.45797,4.54136,4.44258,4.36383,4.28443,4.213,4.32007,4.34889,4.24923,4.17694,4.18162,4.2304,4.13185,4.10397,4.01175,4.0254,3.99429,3.9113,3.98725,4.04007,4.06482,4.00176,4.10576,4.07841,4.17148,4.15754,4.21944,4.32836,4.45484,4.33234,4.33546,4.3565,4.32212,4.33176,4.33918,4.22101,4.23561,4.25756,4.24221,4.29484,4.28343,4.28462,4.29376,4.21126,4.30325,4.21833,4.26442,4.36926,
